Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Africa (BP),,1989,0,166.4081573486328,0,31.49357795715332,,0.6169999837875366,835.620849609375,1123.926513671875,371.4710388183594
Africa (BP),,1990,0,169.30140686035156,0,23.974163055419922,0,0.7960000038146973,877.67822265625,1142.40283203125,398.6453857421875
Africa (BP),,1991,0,179.34579467773438,0,25.946237564086914,0,0.8119999766349792,853.7621459960938,1148.7052001953125,401.6355895996094
Africa (BP),,1992,0,171.09225463867188,0,26.354839324951172,0,0.8422499895095825,858.8311767578125,1170.524658203125,421.270263671875
Africa (BP),,1993,0.005916666705161333,167.60955810546875,0,20.586170196533203,0,0.9376999735832214,871.7139282226562,1180.0767822265625,412.64398193359375
Africa (BP),,1994,0.01597222313284874,170.31089782714844,0,27.515382766723633,0,0.8349999785423279,894.4478149414062,1221.8846435546875,431.82794189453125
Africa (BP),,1995,0.018638888373970985,176.73593139648438,0,32.06675338745117,0,1.0187000036239624,922.4712524414062,1266.78173828125,461.2434997558594
Africa (BP),,1996,0.020999999716877937,184.26910400390625,0,33.411739349365234,0,1.2580931186676025,935.2282104492188,1293.97119140625,484.1917419433594
Africa (BP),,1997,0.0212777778506279,188.81114196777344,0,35.886051177978516,0,1.3866404294967651,959.0191040039062,1332.2730712890625,474.47552490234375
Africa (BP),,1998,0.02247222140431404,197.09779357910156,0,38.593040466308594,0,1.7125493288040161,937.0389404296875,1363.5086669921875,499.3370056152344
Africa (BP),,1999,0.05854833498597145,209.01260375976562,0,36.42517852783203,0,1.696124792098999,966.0107421875,1414.5601806640625,504.01959228515625
Africa (BP),,2000,0.5189516544342041,222.5306396484375,0.03530944511294365,36.91606903076172,0,2.2690632343292236,963.7305297851562,1420.386474609375,556.8223266601562
Africa (BP),,2001,1.2208858728408813,237.57630920410156,0.043949443846940994,30.217819213867188,0,2.335352659225464,975.92626953125,1432.664306640625,634.6361694335938
Africa (BP),,2002,1.294748306274414,248.17819213867188,0.049035556614398956,33.58561325073242,0.4908967912197113,2.286400079727173,934.4215698242188,1479.1666259765625,670.6053466796875
Africa (BP),,2003,1.553303599357605,239.47659301757812,0.05817444622516632,35.24045944213867,0.5413213968276978,2.6224000453948975,1017.0484619140625,1524.8150634765625,711.5067138671875
Africa (BP),,2004,2.2139170169830322,251.33615112304688,0.07079333066940308,36.95752716064453,0.6367551684379578,2.9788496494293213,1119.1617431640625,1586.5107421875,783.0682373046875
Africa (BP),,2005,2.2345566749572754,254.37918090820312,0.0841369479894638,31.029052734375,0.24288251996040344,3.009669303894043,1039.0726318359375,1654.9193115234375,807.7816162109375
Africa (BP),,2006,2.425894260406494,261.91766357421875,0.10787499696016312,27.37537956237793,0.07229955494403839,3.770404815673828,1054.0970458984375,1673.716796875,843.4420776367188
Africa (BP),,2007,2.8734943866729736,269.1854553222656,0.14273639023303986,30.70724868774414,0.7911754250526428,3.1420483589172363,1071.63330078125,1734.7408447265625,900.0697021484375
Africa (BP),,2008,3.6861727237701416,272.4834899902344,0.20416167378425598,35.0655517578125,0.6100897789001465,3.2673957347869873,1180.7249755859375,1824.8509521484375,935.162109375
Africa (BP),,2009,4.4382643699646,278.04559326171875,0.26760193705558777,34.3184814453125,0.3402489423751831,3.5627222061157227,1176.0020751953125,1885.9764404296875,940.8606567382812
Africa (BP),,2010,6.341038703918457,298.9256286621094,0.5996686220169067,36.02827453613281,0.21081659197807312,3.7645530700683594,1164.840087890625,1966.214599609375,980.7318115234375
Africa (BP),,2011,6.583539962768555,305.52239990234375,1.6609563827514648,34.15409469604492,0.5046833157539368,3.8587687015533447,1147.29931640625,1934.1708984375,1060.5269775390625
Africa (BP),,2012,6.897696018218994,304.97705078125,2.7218072414398193,34.119266510009766,0.6066994071006775,4.042407035827637,1118.4869384765625,2046.8299560546875,1146.7703857421875
Africa (BP),,2013,9.793644905090332,320.6520690917969,2.1463212966918945,36.891414642333984,0.5885835289955139,4.433248996734619,1130.16064453125,2121.44140625,1169.7454833984375
Africa (BP),,2014,13.708232879638672,336.1504211425781,5.158529281616211,35.85942459106445,0.5684516429901123,5.462047100067139,1183.80615234375,2143.33349609375,1202.3199462890625
Africa (BP),,2015,23.996231079101562,324.2737121582031,8.775337219238281,31.622432708740234,0.7144940495491028,7.169681549072266,1119.03857421875,2199.14501953125,1325.35986328125
Africa (BP),,2016,29.919565200805664,314.3547668457031,14.41341495513916,38.59990692138672,0.6388209462165833,7.231852054595947,1186.2879638671875,2210.926025390625,1370.4951171875
Africa (BP),,2017,33.15290069580078,336.23187255859375,20.687313079833984,36.24556350708008,0.6286138296127319,7.626035690307617,1185.067138671875,2233.08984375,1448.7447509765625
Africa (BP),,2018,39.075599670410156,356.1150817871094,26.59893226623535,29.399641036987305,0.9782536625862122,8.172670364379883,1163.599853515625,2257.501953125,1543.55078125
Africa (BP),,2019,50.9576530456543,367.5009765625,33.98898696899414,34.39065170288086,0.8437501192092896,8.26296615600586,1231.31689453125,2262.0361328125,1549.7298583984375
Africa (BP),,2020,55.94757080078125,384.41802978515625,42.17506790161133,35.15513610839844,1.0375322103500366,8.066415786743164,1157.901123046875,2011.0526123046875,1535.972412109375
Africa (BP),,2021,63.88870620727539,401.4471435546875,43.21503829956055,26.174699783325195,1.0609503984451294,8.026317596435547,1168.7406005859375,2183.5419921875,1643.8150634765625
Algeria,DZA,1965,0,1.1827958822250366,0,0,,0,0.8141000270843506,15.405251502990723,7.430500030517578
Algeria,DZA,1966,0,1.0497311353683472,0,0,,0,0.7908400297164917,20.272705078125,7.719250202178955
Algeria,DZA,1967,0,1.2123655080795288,0,0,,0,0.6047599911689758,18.942031860351562,7.488249778747559
Algeria,DZA,1968,0,1.6647850275039673,0,0,,0,0.6396499872207642,20.167301177978516,7.8732500076293945
Algeria,DZA,1969,0,1.06747305393219,0,0,,0,0.8141000270843506,21.30592918395996,10.35168743133545
Algeria,DZA,1970,0,1.715053915977478,0,0,,0,0.9652900099754333,24.347681045532227,9.730875015258789
Algeria,DZA,1971,0,0.9758064150810242,0,0,,0,0.2674899995326996,27.44005012512207,11.049500465393066
Algeria,DZA,1972,0,1.4637097120285034,0,0,,0,0.23260000348091125,30.121414184570312,12.830124855041504
Algeria,DZA,1973,0,2.223655939102173,0,0,,0,0.2674899995326996,32.90034484863281,17.859188079833984
Algeria,DZA,1974,0,1.4696235656738281,0,0,,0,0.2209700047969818,36.54384231567383,20.67449951171875
Algeria,DZA,1975,0,0.9698925018310547,0,0,,0,0.27911999821662903,40.63066864013672,28.489999771118164
Algeria,DZA,1976,0,1.1502689123153687,0,0,,0,0.5466099977493286,46.71773147583008,33.6875
Algeria,DZA,1977,0,0.7954300045967102,0,0,,0,0.7094299793243408,52.80649185180664,35.901248931884766
Algeria,DZA,1978,0,0.73924720287323,0,0,,0,0.36052998900413513,54.60794448852539,57.653751373291016
Algeria,DZA,1979,0,0.8604838848114014,0,0,,0,0.8373600244522095,65.31861877441406,81.52375030517578
Algeria,DZA,1980,0,0.7599461078643799,0,0,,0,0.7443199753761292,66.20243072509766,109.43624877929688
Algeria,DZA,1981,0,1.0822581052780151,0,0,,0,0.5233500003814697,71.32307434082031,142.25750732421875
Algeria,DZA,1982,0,1.4163978099822998,0,0,,0,9.711050033569336,75.57341766357422,161.4112548828125
Algeria,DZA,1983,0,0.6948925256729126,0,0,,0,8.664349555969238,84.89241790771484,176.71499633789062
Algeria,DZA,1984,0,1.3365591764450073,0,0,,0,9.606380462646484,94.00200653076172,155.25125122070312
Algeria,DZA,1985,0,1.9102150201797485,0,0,,0,10.025059700012207,96.55380249023438,153.8074951171875
Algeria,DZA,1986,0,0.73924720287323,0,0,,0,10.292550086975098,98.02125549316406,168.4375
Algeria,DZA,1987,0,1.4755375385284424,0,0,,0,12.304539680480957,99.10052490234375,172.28750610351562
Algeria,DZA,1988,0,0.5411291718482971,0,0,,0,11.571849822998047,99.17259979248047,194.13624572753906
Algeria,DZA,1989,0,0.6682794690132141,0,0,,0,9.780830383300781,103.93666076660156,182.6824951171875
Algeria,DZA,1990,0,0.3991936147212982,0,0,,0,7.664169788360596,111.81161499023438,195.0987548828125
Algeria,DZA,1991,0,0.8663977980613708,0,0,,0,7.908400058746338,110.6277847290039,192.6925048828125
Algeria,DZA,1992,0,0.5884408354759216,0,0,,0,9.397040367126465,111.29265594482422,198.94874572753906
Algeria,DZA,1993,0,1.0438172817230225,0,0,,0,7.65254020690918,110.75487518310547,178.5437469482422
Algeria,DZA,1994,0,0.4908602833747864,0,0,,0,7.210599899291992,106.05089569091797,188.1687469482422
Algeria,DZA,1995,0,0.5706989169120789,0,0,,0,7.210599899291992,103.14228057861328,202.22125244140625
Algeria,DZA,1996,0,0.3991936147212982,0,0,,0,3.3959600925445557,98.42208099365234,207.70750427246094
Algeria,DZA,1997,0,0.221774160861969,0,0,,0,5.954559803009033,97.64341735839844,194.0399932861328
Algeria,DZA,1998,0,0.63575279712677,0,0,,0,6.373239994049072,100.65874481201172,200.68124389648438
Algeria,DZA,1999,0,0.6002689003944397,0,0,,0,6.826809883117676,98.89834594726562,205.10874938964844
Algeria,DZA,2000,0,0.15967750549316406,0,0,,0,5.640550136566162,103.13247680664062,191.012939453125
Algeria,DZA,2001,0,0.20270749926567078,0,0,,0,6.512800216674805,106.77533721923828,197.32212829589844
Algeria,DZA,2002,0,0.166373610496521,0,0,,0,8.548049926757812,118.39723205566406,194.83888244628906
Algeria,DZA,2003,0,0.7685327529907227,0,0,,0,7.0477800369262695,123.17411804199219,205.9316864013672
Algeria,DZA,2004,0,0.723294734954834,0,0,,0,8.408490180969238,128.746826171875,211.89918518066406
Algeria,DZA,2005,0,1.5900535583496094,0,0,,0,6.908219814300537,134.21337890625,223.55987548828125
Algeria,DZA,2006,0,0.619159996509552,0,0,,0,10.257659912109375,139.84571838378906,228.49749755859375
Algeria,DZA,2007,0,0.6390421986579895,0,0,,0,8.803910255432129,156.38999938964844,233.8068084716797
Algeria,DZA,2008,0,0.7952463626861572,0,0,,0,8.803910255432129,169.9158935546875,244.0418701171875
Algeria,DZA,2009,0,0.9551075100898743,0,0,,0,5.652180194854736,180.13442993164062,262.11761474609375
Algeria,DZA,2010,0,0.48017528653144836,0.02525000087916851,0,,0,3.605299949645996,181.61192321777344,253.27224731445312
Algeria,DZA,2011,0,1.042771339416504,0.04998333379626274,0,,0,3.1982500553131104,192.22764587402344,267.9696350097656
Algeria,DZA,2012,0,1.066612720489502,0.07327277958393097,0,,0,3.3959600925445557,204.395263671875,298.7407531738281
Algeria,DZA,2013,0,0.26981639862060547,0.07794694602489471,0,,0,1.8375400304794312,213.57638549804688,321.2151184082031
Algeria,DZA,2014,0.0027083333116024733,0.522855818271637,0.1625458300113678,0,,0,2.0817699432373047,221.92515563964844,360.9182434082031
Algeria,DZA,2015,0.051166389137506485,0.3904811143875122,0.15619249641895294,0,,0,1.5467900037765503,236.1484832763672,379.2250061035156
Algeria,DZA,2016,0.05100305378437042,0.19274666905403137,0.6558741927146912,0,,0,0.5698699951171875,229.56385803222656,385.9624938964844
Algeria,DZA,2017,0.050564445555210114,0.14903222024440765,1.3412902355194092,0,,0,2.1166601181030273,225.51211547851562,394.625
Algeria,DZA,2018,0.026444444432854652,0.3095499873161316,1.5953736305236816,0,,0,5.815000057220459,229.52760314941406,434.0874938964844
Algeria,DZA,2019,0.02636111155152321,0.40066778659820557,1.6211230754852295,0,,0,4.803190231323242,237.48719787597656,450.5462646484375
Algeria,DZA,2020,0.020222222432494164,0.13026389479637146,1.7990080118179321,0,,0,4.816349506378174,211.63516235351562,436.01251220703125
Algeria,DZA,2021,0.027472222223877907,0.02433333359658718,1.7374736070632935,,,0,4.803190231323242,219.8415985107422,458.1499938964844
Argentina,ARG,1965,0,3.6226556301116943,0,0,,0,8.455049514770508,275.2071838378906,41.23400115966797
Argentina,ARG,1966,0,3.669417142868042,0,0,,0,6.971818447113037,283.8664855957031,44.65719985961914
Argentina,ARG,1967,0,3.757439374923706,0,0,,0,7.840396881103516,290.72381591796875,46.6994514465332
Argentina,ARG,1968,0,4.428606986999512,0,0,,0,7.619035243988037,296.7826232910156,51.999576568603516
Argentina,ARG,1969,0,3.9719929695129395,0,0,,0,9.122170448303223,307.9983215332031,51.805076599121094
Argentina,ARG,1970,0,4.6044087409973145,0,0,,0.056241851300001144,11.7225980758667,278.42193603515625,58.544498443603516
Argentina,ARG,1971,0,4.571943759918213,0,0,,0.05899073928594589,10.277542114257812,296.48773193359375,63.20277404785156
Argentina,ARG,1972,0,4.4433088302612305,0,0,,0.07602739334106445,8.651294708251953,295.1728515625,70.92442321777344
Argentina,ARG,1973,0,8.863367080688477,0,0,,0.059970248490571976,9.496521949768066,297.2388000488281,80.70777130126953
Argentina,ARG,1974,0,14.7691650390625,0,2.9396655559539795,,0.06100323051214218,11.825922012329102,297.09722900390625,85.42440032958984
Argentina,ARG,1975,0,15.360893249511719,0,7.142024993896484,,0.06399032473564148,11.510940551757812,281.2694396972656,87.5250015258789
Argentina,ARG,1976,0,14.829011917114258,0,7.298088550567627,,0.06096254661679268,11.642585754394531,290.1952819824219,98.51425170898438
Argentina,ARG,1977,0,17.052309036254883,0,4.645011901855469,,0.06400306522846222,11.008502960205078,305.6309814453125,102.8905029296875
Argentina,ARG,1978,0,22.906667709350586,0,8.217443466186523,,0.06397280842065811,13.419195175170898,297.2691345214844,100.07025146484375
Argentina,ARG,1979,0,31.512378692626953,0,7.638590335845947,,0.09498375654220581,12.501673698425293,319.8497619628906,102.8905029296875
Argentina,ARG,1980,0,44.77142333984375,0,6.639784812927246,,0.09901762753725052,11.1445894241333,296.97796630859375,112.1292495727539
Argentina,ARG,1981,0,43.42277908325195,0,7.990441799163818,,0.08701801300048828,10.560466766357422,278.56591796875,117.18624877929688
Argentina,ARG,1982,0,52.019935607910156,0,5.306152820587158,,0.11497340351343155,10.666075706481934,265.0183410644531,133.13525390625
Argentina,ARG,1983,0,54.463340759277344,0,9.661738395690918,,0.15497560799121857,9.679963111877441,268.7532043457031,143.15199279785156
Argentina,ARG,1984,0,58.77863693237305,0,13.168907165527344,,0.11498845368623734,7.185223579406738,255.6005859375,152.3907470703125
Argentina,ARG,1985,0,61.071067810058594,0,16.36111068725586,,0.12000641226768494,10.599605560302734,237.52023315429688,155.69725036621094
Argentina,ARG,1986,0,62.18621063232422,0,16.205047607421875,,0.1239902451634407,12.109349250793457,249.71896362304688,168.24249267578125
Argentina,ARG,1987,0,64.79507446289062,0,18.344533920288086,,0.10598628968000412,13.439672470092773,266.5530700683594,168.33975219726562
Argentina,ARG,1988,0,45.121124267578125,0,16.45191192626953,,0.12296129018068314,13.77234935760498,268.333740234375,196.63949584960938
Argentina,ARG,1989,0,38.99497985839844,0,14.298237800598145,,0.10600154846906662,14.9027681350708,246.32073974609375,206.5590057373047
Argentina,ARG,1990,0,52.37767028808594,0,20.65994644165039,0,0.13302181661128998,12.266132354736328,229.95970153808594,197.32025146484375
Argentina,ARG,1991,0,46.92521286010742,0,22.007766723632812,0,0.1310081034898758,10.794012069702148,240.2567138671875,200.9185028076172
Argentina,ARG,1992,0,56.67096710205078,0,20.092443466186523,0,0.12998592853546143,12.168163299560547,252.69297790527344,217.25650024414062
Argentina,ARG,1993,0,70.28263092041016,0,21.990741729736328,0,0.09599508345127106,8.069987297058105,247.75331115722656,229.41275024414062
Argentina,ARG,1994,0,80.68640899658203,0,23.36693572998047,0,0.09900439530611038,7.0651068687438965,261.4820556640625,235.8312530517578
Argentina,ARG,1995,0,78.37110137939453,0,20.049880981445312,0,0.1190161257982254,7.4141526222229,259.5302734375,262.4777526855469
Argentina,ARG,1996,0.02844027802348137,66.44853210449219,0,21.165023803710938,0,0.22302064299583435,7.766816139221191,259.7977294921875,301.1832580566406
Argentina,ARG,1997,0.043148335069417953,82.57293701171875,0,22.58945655822754,0,0.17875851690769196,6.127713680267334,275.286376953125,277.551513671875
Argentina,ARG,1998,0.09622333198785782,78.28778076171875,0.000050277776608709246,21.147998809814453,0,0.20689325034618378,8.237409591674805,283.2720947265625,296.7097473144531
Argentina,ARG,1999,0.10284694284200668,63.27008056640625,0.00007694444502703846,20.163381576538086,0,0.2619999647140503,9.885469436645508,286.9597473144531,314.70098876953125
Argentina,ARG,2000,0.10277916491031647,84.4966812133789,0.00010638889216352254,17.52733039855957,0,0.3860282897949219,7.5126471519470215,264.8978271484375,322.9672546386719
Argentina,ARG,2001,0.14501221477985382,107.46479797363281,0.00012638888438232243,19.899951934814453,0,0.36299824714660645,6.1568522453308105,245.29501342773438,302.3502502441406
Argentina,ARG,2002,0.21425694227218628,104.43250274658203,0.00013722221774514765,16.30405044555664,0,0.5299801826477051,4.586296558380127,232.81517028808594,294.3757629394531
Argentina,ARG,2003,0.2260763943195343,98.02586364746094,0.00018861111311707646,21.05577850341797,0,0.8805985450744629,5.593864917755127,237.42205810546875,336.2904968261719
Argentina,ARG,2004,0.20876416563987732,87.78204345703125,0.00020166666945442557,21.75952911376953,0,0.8675123453140259,9.519819259643555,254.6864471435547,368.09124755859375
Argentina,ARG,2005,0.20536305010318756,97.9749526977539,0.00023194444656837732,18.885080337524414,0,0.9164997935295105,10.961645126342773,266.75811767578125,392.8900146484375
